web-scraper-order,web-scraper-start-url,main,main-href,text
"1586556597-6930","https://www.azzaman.com/category/news/page/28","حقوق الإنسان تدعو إلى موقف حكومي في معالجة ظاهرة النبش","https://www.azzaman.com/%d8%ad%d9%82%d9%88%d9%82-%d8%a7%d9%84%d8%a5%d9%86%d8%b3%d8%a7%d9%86-%d8%aa%d8%af%d8%b9%d9%88-%d8%a5%d9%84%d9%89-%d9%85%d9%88%d9%82%d9%81-%d8%ad%d9%83%d9%88%d9%85%d9%8a-%d9%81%d9%8a-%d9%85%d8%b9%d8%a7/","ديالى تسجل 4353 حالة طلاق خلال العام الجاري"
"1586556438-6616","https://www.azzaman.com/category/news/page/29","بلدية النجف ترفع الستار عن نصب مهندس النظافة أبي حيدر","https://www.azzaman.com/%d8%a8%d9%84%d8%af%d9%8a%d8%a9-%d8%a7%d9%84%d9%86%d8%ac%d9%81-%d8%aa%d8%b1%d9%81%d8%b9-%d8%a7%d9%84%d8%b3%d8%aa%d8%a7%d8%b1-%d8%b9%d9%86-%d9%86%d8%b5%d8%a8-%d9%85%d9%87%d9%86%d8%af%d8%b3-%d8%a7%d9%84/",""
"1586557257-7591","https://www.azzaman.com/category/news/page/25","انشقاق بطلة إيرانية أولمبية: لم أعد احتمل نفاق النظام","https://www.azzaman.com/%d8%a7%d9%86%d8%b4%d9%82%d8%a7%d9%82-%d8%a8%d8%b7%d9%84%d8%a9-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86%d9%8a%d8%a9-%d8%a3%d9%88%d9%84%d9%85%d8%a8%d9%8a%d8%a9-%d9%84%d9%85-%d8%a3%d8%b9%d8%af-%d8%a7%d8%ad%d8%aa/","وبدون أن تذكر شيئا عن خططها، اكدت الأولمبية “للشعب الإيراني العزيز” أنها لا تزال “طفلة إيرانية أينما تكون”."
"1586557417-8110","https://www.azzaman.com/category/news/page/23","الكمارك: إحباط تهريب أربع سيارات وطائرة مسيرة في البصرة","https://www.azzaman.com/%d8%a7%d9%84%d9%83%d9%85%d8%a7%d8%b1%d9%83-%d8%a5%d8%ad%d8%a8%d8%a7%d8%b7-%d8%aa%d9%87%d8%b1%d9%8a%d8%a8-%d8%a3%d8%b1%d8%a8%d8%b9-%d8%b3%d9%8a%d8%a7%d8%b1%d8%a7%d8%aa-%d9%88%d8%b7%d8%a7%d8%a6%d8%b1/","كما افادت الخلية  بمقتل خمسة من قوات اليبشه بقصف جوي مجهول ضمن قاطع عمليات نينوى. واشار البيان الى ان (خمسة من قوات اليبشه قتلوا باستهداف عجلة تابعة لهم بقصف جوي مجهول في مجمع حطين – ناحية الشمال ضمن قاطع القيادة). لكن تقارير صحفية اكدت أن قصفا تركيا استهدف مقرا عسكريا في سنجار غرب نينوى."
"1586556460-6676","https://www.azzaman.com/category/news/page/29","اعتقال نائب ياباني فاسد.. ماذا فعل؟","https://www.azzaman.com/%d8%a7%d8%b9%d8%aa%d9%82%d8%a7%d9%84-%d9%86%d8%a7%d8%a6%d8%a8-%d9%8a%d8%a7%d8%a8%d8%a7%d9%86%d9%8a-%d9%81%d8%a7%d8%b3%d8%af/","ولطالما شجعت الحكومة اليابانية على بناء منتجعات ضخمة تضم كازينوهات وأماكن ترفيه ومطاعم وفنادق ومرافق للمؤتمرات على غرار لاس فيغاس."
"1586557301-7752","https://www.azzaman.com/category/news/page/24","رئيس حكومة إقليم كردستان يستقبل ممثلة الأمين العام للأمم المتحدة:","https://www.azzaman.com/%d8%b1%d8%a6%d9%8a%d8%b3-%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d8%a5%d9%82%d9%84%d9%8a%d9%85-%d9%83%d8%b1%d8%af%d8%b3%d8%aa%d8%a7%d9%86-%d9%8a%d8%b3%d8%aa%d9%82%d8%a8%d9%84-%d9%85%d9%85%d8%ab%d9%84%d8%a9/","(أتقــــــدم باسم الشــــعب العراقي وباسمي شخصياً إلى جلالتكم بأحـــــــر التهاني لاختياركم سلطاناً لسلـطنة عمـــــان الشقيقة."
"1586557452-8256","https://www.azzaman.com/category/news/page/23","العمل يستحصل ملياري دينار من ضمان العمَّال وغرامات الشركات","https://www.azzaman.com/%d8%a7%d9%84%d8%b9%d9%85%d9%84-%d9%8a%d8%b3%d8%aa%d8%ad%d8%b5%d9%84-%d9%85%d9%84%d9%8a%d8%a7%d8%b1%d9%8a-%d8%af%d9%8a%d9%86%d8%a7%d8%b1-%d9%85%d9%86-%d8%b6%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%b9%d9%85/","بأسماء المشمولين الرسميين لتسهيل عملية الدفع الالكتروني بانسيابية عالية لا تكلف المواطن متاعب حين اقرار الموازنة وتوفر التخصيص المالي."
"1586557221-7467","https://www.azzaman.com/category/news/page/25","أمانة بغداد تقطع أحد جوانب محمد القاسم غداً","https://www.azzaman.com/%d8%a3%d9%85%d8%a7%d9%86%d8%a9-%d8%a8%d8%ba%d8%af%d8%a7%d8%af-%d8%aa%d9%82%d8%b7%d8%b9-%d8%a3%d8%ad%d8%af-%d8%ac%d9%88%d8%a7%d9%86%d8%a8-%d9%85%d8%ad%d9%85%d8%af-%d8%a7%d9%84%d9%82%d8%a7%d8%b3%d9%85/",""
"1586557629-8859","https://www.azzaman.com/category/news/page/21","زيدان : نسعى إلى بناء دولة القانون لمكافحة الفساد","https://www.azzaman.com/%d8%b2%d9%8a%d8%af%d8%a7%d9%86-%d9%86%d8%b3%d8%b9%d9%89-%d8%a5%d9%84%d9%89-%d8%a8%d9%86%d8%a7%d8%a1-%d8%af%d9%88%d9%84%d8%a9-%d8%a7%d9%84%d9%82%d8%a7%d9%86%d9%88%d9%86-%d9%84%d9%85%d9%83%d8%a7%d9%81/","القضاء يرى لا سند دستورياً لقرارات المحكمة العليا لفقدانها شرعية الإنعقاد"
"1586557377-7965","https://www.azzaman.com/category/news/page/24","الخدمات النيابية: المصلحة الإقتصادية وخدمة الأجيال تتحقّق في الإتفاقية الصينية","https://www.azzaman.com/%d8%a7%d9%84%d8%ae%d8%af%d9%85%d8%a7%d8%aa-%d8%a7%d9%84%d9%86%d9%8a%d8%a7%d8%a8%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%b5%d9%84%d8%ad%d8%a9-%d8%a7%d9%84%d8%a5%d9%82%d8%aa%d8%b5%d8%a7%d8%af%d9%8a%d8%a9/","لجنة الخدمات النيابية المصلحة الإقتصادية العراقية وخدمة الاجيال تتحقق في الاتفاقية الصينية، مؤكدة أن رأيها بالاتفاقية جاء بعد قراءتها المتفحصة لبنودها وتحققها من سمعة أسماء الشركات والمصارف التي تضمنتها.وقال رئيس لجنة الخدمات والإعمار وليد السهلاني في مؤتمر صحفي امس بحضور اعضاء اللجنة إن (الحكومة العراقية شرعت بتنفيذ الاتفاقية الصينية النفطية، بينما تستمر مطالبات الخيرين السلميين من أبناء الشعب العراقي بضرورة الإصلاح والنهوض بالواقع الاقتصادي للبلد)، موضحة أن (البلد سيجني ثمارها وبشكل ممتاز في قابل السنوات القادمة). وعزا السهلاني ذلك لشمول صندوق الاتفاقية تغطية مشاريع المطارات، بناء المدارس، تعبيد الطرق الخارجية، سكك الحديد، بناء مجمعات سكنية، مشاريع البنى التحتية، مشاريع الطاقة والتحليل، معالجة التلوث في دجلة والفرات وشط العرب وأية مشاريع أخرى حسب طلب الحكومة العراقية فإذا كانت كلفة أحد المشاريع 1واحد مليون دولار يؤخذ من الصندوق الواقع 850 مليون دولار من الصين و150مليون دولار من مبيعات النفط العراقية."
"1586557301-7754","https://www.azzaman.com/category/news/page/24","رئيس حكومة إقليم كردستان يستقبل ممثلة الأمين العام للأمم المتحدة:","https://www.azzaman.com/%d8%b1%d8%a6%d9%8a%d8%b3-%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d8%a5%d9%82%d9%84%d9%8a%d9%85-%d9%83%d8%b1%d8%af%d8%b3%d8%aa%d8%a7%d9%86-%d9%8a%d8%b3%d8%aa%d9%82%d8%a8%d9%84-%d9%85%d9%85%d8%ab%d9%84%d8%a9/","اوراق اعتماد"
"1586557436-8180","https://www.azzaman.com/category/news/page/23","متظاهرون عراقيون لـ (الزمان): نطالب بتدخل دولي  لوقف الإنتهاكات ضد السلميين","https://www.azzaman.com/%d9%85%d8%aa%d8%b8%d8%a7%d9%87%d8%b1%d9%88%d9%86-%d9%84%d9%80-%d8%a7%d9%84%d8%b2%d9%85%d8%a7%d9%86-%d9%86%d8%b7%d8%a7%d9%84%d8%a8-%d8%a8%d8%aa%d8%af%d8%ae%d9%84-%d8%af%d9%88%d9%84%d9%8a/","بغداد – الزمان"
"1586557524-8411","https://www.azzaman.com/category/news/page/22","تواصل مسلسل قطع الطرق والأمم المتحدة تحذّر من قمع المحتجين السلميين","https://www.azzaman.com/%d8%aa%d9%88%d8%a7%d8%b5%d9%84-%d9%85%d8%b3%d9%84%d8%b3%d9%84-%d9%82%d8%b7%d8%b9-%d8%a7%d9%84%d8%b7%d8%b1%d9%82-%d9%88%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85%d8%aa%d8%ad%d8%af%d8%a9-%d8%aa/",""
"1586556465-6698","https://www.azzaman.com/category/news/page/29","الكنيسة الروسية تقطع علاقاتها مع بابا الأقباط في مصر","https://www.azzaman.com/%d8%a7%d9%84%d9%83%d9%86%d9%8a%d8%b3%d8%a9-%d8%a7%d9%84%d8%b1%d9%88%d8%b3%d9%8a%d8%a9-%d8%aa%d9%82%d8%b7%d8%b9-%d8%b9%d9%84%d8%a7%d9%82%d8%a7%d8%aa%d9%87%d8%a7-%d9%85%d8%b9-%d8%a8%d8%a7%d8%a8%d8%a7/","وادانت بطريركية موسكو هذه الخطوة وقطعت العلاقات مع القسطنطينية."
"1586557090-7123","https://www.azzaman.com/category/news/page/27","تشييع مركزي لجثماني المهندس وسليماني في ظل طيران أمريكي مكثّف","https://www.azzaman.com/%d8%aa%d8%b4%d9%8a%d9%8a%d8%b9-%d9%85%d8%b1%d9%83%d8%b2%d9%8a-%d9%84%d8%ac%d8%ab%d9%85%d8%a7%d9%86%d9%8a-%d8%a7%d9%84%d9%85%d9%87%d9%86%d8%af%d8%b3-%d9%88%d8%b3%d9%84%d9%8a%d9%85%d8%a7%d9%86%d9%8a/","بغداد – عبد اللطيف الموسوي"
"1586557431-8162","https://www.azzaman.com/category/news/page/23","الصفدي يسلّم بغداد رسالة ملك الأردن بشأن الحفاظ على عراق آمن...","https://www.azzaman.com/%d8%a7%d9%84%d8%b5%d9%81%d8%af%d9%8a-%d9%8a%d8%b3%d9%84%d9%91%d9%85-%d8%a8%d8%ba%d8%af%d8%a7%d8%af-%d8%b1%d8%b3%d8%a7%d9%84%d8%a9-%d9%85%d9%84%d9%83-%d8%a7%d9%84%d8%a3%d8%b1%d8%af%d9%86-%d8%a8%d8%b4/","بغداد – قصي منذر"
"1586557223-7472","https://www.azzaman.com/category/news/page/25","الهند وباكستان تحذّران من السفر إلى العراق والفلبين تجلو رعاياها","https://www.azzaman.com/%d8%a7%d9%84%d9%87%d9%86%d8%af-%d9%88%d8%a8%d8%a7%d9%83%d8%b3%d8%aa%d8%a7%d9%86-%d8%aa%d8%ad%d8%b0%d9%91%d8%b1%d8%a7%d9%86-%d9%85%d9%86-%d8%a7%d9%84%d8%b3%d9%81%d8%b1-%d8%a5%d9%84%d9%89-%d8%a7%d9%84/",""
